,YEAR,COUNTY,TOTAL PRCP
141,2010,RED RIVER,12.100000000000005
142,2010,REEVES,13.889999999999995
143,2010,REFUGIO,43.05000000000001
144,2010,ROBERTS,0.0
145,2010,ROBERTSON,28.63000000000001
146,2010,ROCKWALL,31.18000000000001
147,2010,RUNNELS,21.86
148,2010,RUSK,35.00000000000001
149,2010,SABINE,27.830000000000005
150,2010,SAN AUGUSTINE,5.73
151,2010,SAN PATRICIO,45.47000000000001
152,2010,SAN SABA,26.06
153,2010,SCHLEICHER,18.17
154,2010,SCURRY,28.79000000000001
155,2010,SHACKELFORD,27.06
156,2010,SHELBY,35.60999999999999
157,2010,SMITH,35.90000000000001
158,2010,SOMERVELL,32.82
159,2010,STARR,21.19
160,2010,STEPHENS,29.680000000000003
161,2010,STONEWALL,33.86
162,2010,SUTTON,10.72
163,2010,SWISHER,21.12
164,2010,TARRANT,37.490000000000016
165,2010,TERRELL,19.910000000000007
166,2010,TITUS,34.7
167,2010,TRINITY,27.139999999999993
168,2010,TYLER,39.9
169,2010,UPSHUR,39.91999999999999
170,2010,UVALDE,27.13
171,2010,VAL VERDE,26.71
172,2010,VAN ZANDT,39.930000000000014
173,2010,WALKER,30.440000000000005
174,2010,WARD,16.01
175,2010,WASHINGTON,32.03
176,2010,WEBB,26.23
177,2010,WHARTON,27.43999999999999
178,2010,WHEELER,22.91000000000001
179,2010,WILLACY,32.46999999999999
180,2010,WILSON,35.65000000000001
181,2010,WINKLER,9.8
182,2010,WISE,40.02
183,2010,WOOD,32.790000000000006
184,2010,YOUNG,34.190000000000005
185,2010,ZAPATA,23.81
186,2010,ZAVALA,22.04
